seed,noise,noise_mode,realised_noise,n_added,n_dropped,method,k,n_groups,n_models,ari,nmi,v_measure,homogeneity,completeness,purity,fitness,precision,f1,generalization,simplicity,translucent_fitness,translucent_precision,translucent_f1
2,0.05,balanced,0.052625,356,65,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.99,0.921,0.823,0.981,0.986,0.983
2,0.05,balanced,0.052625,356,65,kappa_identifier,4,275,275,0.551,0.58,0.58,0.9999999999999997,0.4083621022668337,1.0,1.0,0.891,0.942,0.63,0.814,0.997,1.0,0.998
2,0.1,balanced,0.096875,642,133,global,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.355,0.524,0.948,0.639,0.647,0.798,0.715
2,0.1,balanced,0.096875,642,133,kappa,4,417,417,0.306,0.473,0.473,1.0,0.3096820308968083,1.0,1.0,0.914,0.955,0.474,0.896,0.924,0.968,0.945
2,0.1,balanced,0.096875,642,133,kappa_supported,4,4,4,0.981,0.974,0.974,0.9738335578422459,0.9739435608719776,0.993,1.0,0.963,0.981,0.903,0.811,0.967,0.986,0.977
2,0.1,balanced,0.096875,642,133,classical_variants,4,93,93,0.22,0.493,0.493,0.8758235261939588,0.34346250544660434,0.924,1.0,0.896,0.945,0.756,0.97,0.852,0.748,0.797
2,0.1,balanced,0.096875,642,133,translucent_variants,4,591,591,0.068,0.394,0.394,1.0000000000000002,0.24522781940585317,1.0,1.0,0.999,1.0,0.322,1.0,0.89,1.0,0.942
2,0.1,balanced,0.096875,642,133,cf_kmeans@k,4,4,4,0.748,0.843,0.843,0.8193263005950444,0.8682733599604034,0.864,1.0,0.923,0.96,0.907,0.767,0.94,0.981,0.96
2,0.1,balanced,0.096875,642,133,cf_kmeans@auto,4,8,8,0.387,0.609,0.609,0.7383671715235776,0.5178917757866328,0.805,1.0,0.901,0.948,0.887,0.822,0.884,0.958,0.919
2,0.1,balanced,0.096875,642,133,cf_ward@k,4,4,4,0.741,0.841,0.841,0.8141410849685992,0.8686350469202161,0.857,1.0,0.992,0.996,0.921,0.8,0.958,1.0,0.978
2,0.1,balanced,0.096875,642,133,cf_ward@auto,4,8,8,0.54,0.686,0.686,0.8180172975974537,0.5907825128009506,0.857,1.0,0.86,0.925,0.904,0.845,0.874,0.763,0.815
2,0.1,balanced,0.096875,642,133,ctx_kmeans@k,4,4,4,0.992,0.988,0.988,0.9882517921350121,0.9882774568447343,0.997,1.0,0.999,1.0,0.922,0.828,0.978,1.0,0.989
2,0.1,balanced,0.096875,642,133,ctx_kmeans@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.686,0.814,0.932,0.687,0.851,0.884,0.867
2,0.1,balanced,0.096875,642,133,trace2vec@k,4,4,4,0.609,0.69,0.69,0.6804928913273234,0.6994989922925193,0.742,1.0,0.687,0.814,0.889,0.7,0.82,0.624,0.709
2,0.1,balanced,0.096875,642,133,trace2vec@auto,4,2,2,0.497,0.66,0.66,0.4952957622637117,0.9905943827805365,0.5,1.0,0.855,0.922,0.882,0.709,0.895,0.944,0.919
2,0.1,balanced,0.096875,642,133,enabled@k,4,4,4,0.712,0.855,0.855,0.75,0.9937686794441597,0.75,1.0,0.999,1.0,0.926,0.76,0.956,1.0,0.977
2,0.1,balanced,0.096875,642,133,enabled@auto,4,3,3,0.333,0.575,0.575,0.4072278856555175,0.9797832654179263,0.502,1.0,0.687,0.814,0.931,0.688,0.851,0.884,0.867
2,0.1,balanced,0.096875,642,133,attr_clean@k,4,4,4,0.656,0.742,0.742,0.6771391468240967,0.8216970860239033,0.735,1.0,0.496,0.663,0.844,0.727,0.739,0.769,0.754
2,0.1,balanced,0.096875,642,133,attr_clean@auto,4,6,6,0.89,0.85,0.85,0.9060762529288677,0.7996385599080188,0.954,1.0,0.671,0.803,0.827,0.748,0.833,0.869,0.851
2,0.1,balanced,0.096875,642,133,attr_noisy@k,4,4,4,0.021,0.029,0.029,0.02933581111255486,0.02950555638998888,0.318,1.0,0.397,0.569,0.894,0.637,0.661,0.725,0.691
2,0.1,balanced,0.096875,642,133,attr_noisy@auto,4,7,7,0.036,0.05,0.05,0.060261470631635485,0.04340937248256605,0.385,1.0,0.339,0.506,0.855,0.638,0.646,0.675,0.66
2,0.1,balanced,0.096875,642,133,attr_all@k,4,4,4,0.308,0.367,0.367,0.3397441519858587,0.39954804318737086,0.555,1.0,0.367,0.537,0.833,0.644,0.671,0.764,0.715
2,0.1,balanced,0.096875,642,133,attr_all@auto,4,8,8,0.28,0.294,0.294,0.3580694418785396,0.24961244490325954,0.604,1.0,0.401,0.573,0.817,0.64,0.652,0.626,0.639
2,0.1,balanced,0.096875,642,133,attr_oracle@k,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,1.0,0.922,0.827,0.978,1.0,0.989
2,0.1,balanced,0.096875,642,133,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,1.0,0.922,0.827,0.978,1.0,0.989
2,0.1,balanced,0.096875,642,133,kappa_identifier,4,417,417,0.306,0.473,0.473,1.0,0.3096820308968083,1.0,1.0,0.826,0.905,0.466,0.804,0.995,1.0,0.998
2,0.15,balanced,0.152375,1015,204,global,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.366,0.535,0.952,0.65,0.599,0.773,0.675
2,0.15,balanced,0.152375,1015,204,kappa,4,577,577,0.126,0.406,0.406,1.0000000000000002,0.2545008411934073,1.0,1.0,0.935,0.967,0.317,0.927,0.903,0.976,0.938
2,0.15,balanced,0.152375,1015,204,kappa_supported,4,4,4,0.979,0.971,0.971,0.9710636883066952,0.9712099674095723,0.992,1.0,0.964,0.982,0.903,0.811,0.955,0.987,0.971
2,0.15,balanced,0.152375,1015,204,classical_variants,4,94,94,0.223,0.5,0.5,0.8893023508078057,0.34802729582634134,0.931,1.0,0.974,0.987,0.756,1.0,0.882,1.0,0.937
2,0.15,balanced,0.152375,1015,204,translucent_variants,4,748,748,0.023,0.363,0.363,1.0000000000000002,0.22203629157621638,1.0,1.0,0.998,0.999,0.189,1.0,0.881,0.999,0.937
2,0.15,balanced,0.152375,1015,204,cf_kmeans@k,4,4,4,0.698,0.791,0.791,0.7498948580155316,0.8371022386825593,0.815,1.0,0.883,0.938,0.908,0.745,0.91,0.978,0.943
2,0.15,balanced,0.152375,1015,204,cf_kmeans@auto,4,8,8,0.409,0.631,0.631,0.7722311147674704,0.533914427314478,0.833,1.0,0.968,0.984,0.888,0.851,0.905,0.993,0.947
2,0.15,balanced,0.152375,1015,204,cf_ward@k,4,4,4,0.729,0.785,0.785,0.7687904870692308,0.8021030253694167,0.87,1.0,0.949,0.974,0.92,0.828,0.941,0.982,0.961
2,0.15,balanced,0.152375,1015,204,cf_ward@auto,4,8,8,0.499,0.656,0.656,0.7782530204309258,0.5676241122941927,0.87,1.0,0.953,0.976,0.906,0.892,0.915,0.988,0.95
2,0.15,balanced,0.152375,1015,204,ctx_kmeans@k,4,4,4,0.843,0.886,0.886,0.8798398174461108,0.8922576287528983,0.931,1.0,0.859,0.924,0.883,0.764,0.926,0.98,0.952
2,0.15,balanced,0.152375,1015,204,ctx_kmeans@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.694,0.819,0.931,0.68,0.843,0.905,0.873
2,0.15,balanced,0.152375,1015,204,trace2vec@k,4,4,4,0.591,0.639,0.639,0.6327074708527275,0.6464322451969332,0.762,1.0,0.613,0.76,0.861,0.688,0.802,0.845,0.823
2,0.15,balanced,0.152375,1015,204,trace2vec@auto,4,6,6,0.587,0.639,0.639,0.7144200825015513,0.5776480493975027,0.84,1.0,0.728,0.842,0.854,0.709,0.848,0.89,0.868
2,0.15,balanced,0.152375,1015,204,enabled@k,4,4,4,0.333,0.574,0.574,0.4088244863670447,0.9605426884122411,0.504,1.0,0.696,0.821,0.928,0.681,0.844,0.906,0.874
2,0.15,balanced,0.152375,1015,204,enabled@auto,4,2,2,0.001,0.016,0.016,0.008601725068495361,0.1053193726729041,0.265,1.0,0.359,0.528,0.941,0.631,0.643,0.807,0.716
2,0.15,balanced,0.152375,1015,204,attr_clean@k,4,4,4,0.899,0.901,0.901,0.9000245140576406,0.901717843541077,0.959,1.0,0.669,0.802,0.879,0.756,0.815,0.901,0.856
2,0.15,balanced,0.152375,1015,204,attr_clean@auto,4,6,6,0.825,0.781,0.781,0.8364864812814348,0.7321180850130175,0.925,1.0,0.653,0.79,0.856,0.736,0.808,0.891,0.848
2,0.15,balanced,0.152375,1015,204,attr_noisy@k,4,4,4,0.014,0.019,0.019,0.01884063024442866,0.018959444596247352,0.319,1.0,0.424,0.596,0.896,0.639,0.613,0.547,0.578
2,0.15,balanced,0.152375,1015,204,attr_noisy@auto,4,7,7,0.005,0.011,0.011,0.013549505089145902,0.009738507876710585,0.315,1.0,0.397,0.569,0.859,0.636,0.661,0.721,0.69
2,0.15,balanced,0.152375,1015,204,attr_all@k,4,4,4,0.921,0.908,0.908,0.9078168456053838,0.9079054199359584,0.969,1.0,0.679,0.809,0.876,0.747,0.824,0.906,0.863
2,0.15,balanced,0.152375,1015,204,attr_all@auto,4,7,7,0.246,0.241,0.241,0.28471875036177197,0.20925096468200954,0.512,1.0,0.373,0.544,0.812,0.648,0.652,0.718,0.683
2,0.15,balanced,0.152375,1015,204,attr_oracle@k,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922,0.827,0.965,1.0,0.982
2,0.15,balanced,0.152375,1015,204,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922,0.827,0.965,1.0,0.982
2,0.15,balanced,0.152375,1015,204,kappa_identifier,4,577,577,0.126,0.406,0.406,1.0000000000000002,0.2545008411934073,1.0,1.0,0.765,0.867,0.308,0.794,0.992,1.0,0.996
2,0.2,balanced,0.2015,1353,259,global,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.242,0.39,0.952,0.625,0.527,0.786,0.631
2,0.2,balanced,0.2015,1353,259,kappa,4,705,705,0.057,0.374,0.374,1.0000000000000002,0.23035230445478738,1.0,1.0,0.953,0.976,0.208,0.949,0.888,0.984,0.934
2,0.2,balanced,0.2015,1353,259,kappa_supported,4,4,4,0.953,0.944,0.944,0.9440520203956256,0.9447405123625164,0.982,1.0,0.705,0.827,0.878,0.722,0.831,0.949,0.886
2,0.2,balanced,0.2015,1353,259,classical_variants,4,96,96,0.219,0.492,0.492,0.8717394883296746,0.34304943679855304,0.918,1.0,0.834,0.909,0.755,0.937,0.821,0.986,0.896
2,0.2,balanced,0.2015,1353,259,translucent_variants,4,849,849,0.009,0.349,0.349,1.0000000000000002,0.21137956905715172,1.0,1.0,0.998,0.999,0.108,1.0,0.873,1.0,0.932
2,0.2,balanced,0.2015,1353,259,cf_kmeans@k,4,4,4,0.703,0.795,0.795,0.7578769289855042,0.8369405617175655,0.823,1.0,0.729,0.843,0.914,0.746,0.848,0.966,0.903
2,0.2,balanced,0.2015,1353,259,cf_kmeans@auto,4,8,8,0.401,0.612,0.612,0.7464916758169207,0.5191397762059167,0.823,1.0,0.786,0.88,0.888,0.821,0.841,0.97,0.901
2,0.2,balanced,0.2015,1353,259,cf_ward@k,4,4,4,0.719,0.78,0.78,0.7610747556369105,0.7991793509098991,0.862,1.0,0.691,0.817,0.92,0.714,0.836,0.974,0.9
2,0.2,balanced,0.2015,1353,259,cf_ward@auto,4,8,8,0.495,0.648,0.648,0.7666881217980724,0.5613581578304404,0.862,1.0,0.778,0.875,0.906,0.824,0.851,0.984,0.913
2,0.2,balanced,0.2015,1353,259,ctx_kmeans@k,4,4,4,0.664,0.817,0.817,0.75,0.89819323324075,0.75,1.0,0.71,0.831,0.923,0.746,0.84,0.96,0.896
2,0.2,balanced,0.2015,1353,259,ctx_kmeans@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.48,0.649,0.933,0.669,0.732,0.846,0.785
2,0.2,balanced,0.2015,1353,259,trace2vec@k,4,4,4,0.773,0.792,0.792,0.7873960009318169,0.796246016289816,0.907,1.0,0.651,0.788,0.817,0.682,0.851,0.896,0.873
2,0.2,balanced,0.2015,1353,259,trace2vec@auto,4,2,2,0.497,0.66,0.66,0.4952957622637117,0.9905943827805365,0.5,1.0,0.541,0.702,0.883,0.644,0.439,0.501,0.468
2,0.2,balanced,0.2015,1353,259,enabled@k,4,4,4,0.688,0.791,0.791,0.721827083125625,0.8753246394565515,0.74,1.0,0.563,0.721,0.843,0.673,0.808,0.869,0.837
2,0.2,balanced,0.2015,1353,259,enabled@auto,4,2,2,0.0,0.011,0.011,0.005828258728252939,0.12429918170950767,0.259,1.0,0.251,0.401,0.933,0.616,0.517,0.794,0.626
2,0.2,balanced,0.2015,1353,259,attr_clean@k,4,4,4,0.895,0.899,0.899,0.8980376050706714,0.9003009517413502,0.957,1.0,0.428,0.6,0.879,0.669,0.705,0.883,0.784
2,0.2,balanced,0.2015,1353,259,attr_clean@auto,4,6,6,0.801,0.757,0.757,0.8186313311002471,0.7040466429198847,0.911,1.0,0.414,0.585,0.853,0.658,0.693,0.858,0.767
2,0.2,balanced,0.2015,1353,259,attr_noisy@k,4,4,4,-0.0,0.003,0.003,0.0031940206237836585,0.0032098948252507918,0.276,1.0,0.388,0.559,0.896,0.634,0.641,0.773,0.701
2,0.2,balanced,0.2015,1353,259,attr_noisy@auto,4,7,7,0.004,0.011,0.011,0.013610549181022825,0.009747932263703381,0.312,1.0,0.331,0.497,0.859,0.63,0.614,0.712,0.659
2,0.2,balanced,0.2015,1353,259,attr_all@k,4,4,4,0.239,0.278,0.278,0.26079117436730215,0.2982431344450158,0.487,1.0,0.368,0.538,0.864,0.639,0.631,0.79,0.701
2,0.2,balanced,0.2015,1353,259,attr_all@auto,4,2,2,0.26,0.35,0.35,0.25184799156418186,0.5739518522608585,0.47,1.0,0.422,0.594,0.891,0.642,0.627,0.829,0.714
2,0.2,balanced,0.2015,1353,259,attr_oracle@k,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.805,0.892,0.921,0.744,0.88,0.981,0.928
2,0.2,balanced,0.2015,1353,259,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.805,0.892,0.921,0.744,0.88,0.981,0.928
2,0.2,balanced,0.2015,1353,259,kappa_identifier,4,705,705,0.057,0.374,0.374,1.0000000000000002,0.23035230445478738,1.0,1.0,0.716,0.834,0.199,0.781,0.991,1.0,0.995
2,0.3,balanced,0.295625,1978,387,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
2,0.3,balanced,0.295625,1978,387,kappa,4,875,0,0.009,0.346,0.346,1.0000000000000002,0.20945281509558866,1.0,,,,,,,,
2,0.3,balanced,0.295625,1978,387,kappa_supported,4,3,0,0.531,0.583,0.583,0.5224000803453546,0.6599282219725777,0.714,,,,,,,,
2,0.3,balanced,0.295625,1978,387,classical_variants,4,93,0,0.224,0.497,0.497,0.8827443870700868,0.3454822414733253,0.93,,,,,,,,
2,0.3,balanced,0.295625,1978,387,translucent_variants,4,947,0,0.001,0.338,0.338,1.0000000000000002,0.20357764832380035,1.0,,,,,,,,
2,0.3,balanced,0.295625,1978,387,cf_kmeans@k,4,4,0,0.762,0.849,0.849,0.8294122431835219,0.8690503609501227,0.877,,,,,,,,
2,0.3,balanced,0.295625,1978,387,cf_kmeans@auto,4,8,0,0.427,0.623,0.623,0.7478073244131475,0.5344547504427274,0.817,,,,,,,,
2,0.3,balanced,0.295625,1978,387,cf_ward@k,4,4,0,0.718,0.778,0.778,0.7596878282889166,0.7974047993641955,0.862,,,,,,,,
2,0.3,balanced,0.295625,1978,387,cf_ward@auto,4,8,0,0.493,0.649,0.649,0.7636927693651464,0.564592576167061,0.862,,,,,,,,
2,0.3,balanced,0.295625,1978,387,ctx_kmeans@k,4,4,0,0.839,0.884,0.884,0.8776471256420474,0.8907838478274462,0.929,,,,,,,,
2,0.3,balanced,0.295625,1978,387,ctx_kmeans@auto,4,3,0,0.714,0.857,0.857,0.75,1.0,0.75,,,,,,,,
2,0.3,balanced,0.295625,1978,387,trace2vec@k,4,4,0,0.54,0.604,0.604,0.5991567549079759,0.609347131559129,0.774,,,,,,,,
2,0.3,balanced,0.295625,1978,387,trace2vec@auto,4,2,0,0.478,0.617,0.617,0.4625685074924117,0.9252678374319673,0.499,,,,,,,,
2,0.3,balanced,0.295625,1978,387,enabled@k,4,4,0,0.704,0.833,0.833,0.739593895706586,0.9542313290058344,0.751,,,,,,,,
2,0.3,balanced,0.295625,1978,387,enabled@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
2,0.3,balanced,0.295625,1978,387,attr_clean@k,4,4,0,0.85,0.852,0.852,0.8514671150078047,0.8532988997161698,0.938,,,,,,,,
2,0.3,balanced,0.295625,1978,387,attr_clean@auto,4,6,0,0.788,0.746,0.746,0.8092666464163858,0.6919348833790371,0.905,,,,,,,,
2,0.3,balanced,0.295625,1978,387,attr_noisy@k,4,4,0,-0.0,0.003,0.003,0.002948288735510135,0.002952365341067659,0.274,,,,,,,,
2,0.3,balanced,0.295625,1978,387,attr_noisy@auto,4,7,0,0.001,0.007,0.007,0.008397440258098177,0.005998520288146616,0.297,,,,,,,,
2,0.3,balanced,0.295625,1978,387,attr_all@k,4,4,0,0.859,0.859,0.859,0.8581937766381883,0.8601050438036817,0.942,,,,,,,,
2,0.3,balanced,0.295625,1978,387,attr_all@auto,4,8,0,0.172,0.194,0.194,0.23882868113500813,0.16398258648517225,0.453,,,,,,,,
2,0.3,balanced,0.295625,1978,387,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
2,0.3,balanced,0.295625,1978,387,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
2,0.4,balanced,0.411625,2730,563,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
2,0.4,balanced,0.411625,2730,563,kappa,4,959,0,0.001,0.337,0.337,1.0000000000000002,0.2026495422579609,1.0,,,,,,,,
2,0.4,balanced,0.411625,2730,563,kappa_supported,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
2,0.4,balanced,0.411625,2730,563,classical_variants,4,93,0,0.225,0.498,0.498,0.8790197549802047,0.34710537487095544,0.925,,,,,,,,
2,0.4,balanced,0.411625,2730,563,translucent_variants,4,993,0,0.0,0.335,0.335,1.0000000000000002,0.20099947976900506,1.0,,,,,,,,
2,0.4,balanced,0.411625,2730,563,cf_kmeans@k,4,4,0,0.617,0.716,0.716,0.6997651093449808,0.7327221710397008,0.789,,,,,,,,
2,0.4,balanced,0.411625,2730,563,cf_kmeans@auto,4,8,0,0.368,0.576,0.576,0.6997880117240415,0.4894606743552881,0.809,,,,,,,,
2,0.4,balanced,0.411625,2730,563,cf_ward@k,4,4,0,0.832,0.881,0.881,0.8733556514400361,0.8879924181755701,0.925,,,,,,,,
2,0.4,balanced,0.411625,2730,563,cf_ward@auto,4,8,0,0.587,0.727,0.727,0.8790197549802047,0.6204733435569656,0.925,,,,,,,,
2,0.4,balanced,0.411625,2730,563,ctx_kmeans@k,4,4,0,0.825,0.877,0.877,0.8691826243563091,0.885403273992385,0.921,,,,,,,,
2,0.4,balanced,0.411625,2730,563,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
2,0.4,balanced,0.411625,2730,563,trace2vec@k,4,4,0,0.525,0.603,0.603,0.594811461784343,0.6108565534678561,0.763,,,,,,,,
2,0.4,balanced,0.411625,2730,563,trace2vec@auto,4,3,0,0.53,0.642,0.642,0.5567778259420013,0.7572127757449959,0.663,,,,,,,,
2,0.4,balanced,0.411625,2730,563,enabled@k,4,4,0,0.695,0.805,0.805,0.733044974754891,0.8914463409987683,0.749,,,,,,,,
2,0.4,balanced,0.411625,2730,563,enabled@auto,4,3,0,0.329,0.551,0.551,0.3915192812343533,0.9315123591102378,0.502,,,,,,,,
2,0.4,balanced,0.411625,2730,563,attr_clean@k,4,4,0,0.846,0.849,0.849,0.8480878447662427,0.8500215714463398,0.936,,,,,,,,
2,0.4,balanced,0.411625,2730,563,attr_clean@auto,4,6,0,0.775,0.733,0.733,0.7981215138843804,0.6773987670865552,0.897,,,,,,,,
2,0.4,balanced,0.411625,2730,563,attr_noisy@k,4,4,0,-0.0,0.003,0.003,0.0029673104728665948,0.0029742050681620114,0.283,,,,,,,,
2,0.4,balanced,0.411625,2730,563,attr_noisy@auto,4,7,0,0.0,0.006,0.006,0.007508415232228861,0.005360453968877349,0.294,,,,,,,,
2,0.4,balanced,0.411625,2730,563,attr_all@k,4,4,0,0.85,0.85,0.85,0.8489954623945244,0.8509021674265592,0.938,,,,,,,,
2,0.4,balanced,0.411625,2730,563,attr_all@auto,4,2,0,0.242,0.302,0.302,0.21994615989292124,0.47973073022247376,0.461,,,,,,,,
2,0.4,balanced,0.411625,2730,563,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
2,0.4,balanced,0.411625,2730,563,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
2,0.05,activitygen,0.05275,392,30,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
2,0.05,activitygen,0.05275,392,30,kappa,4,282,0,0.548,0.577,0.577,0.9999999999999997,0.405554001123142,1.0,,,,,,,,
2,0.05,activitygen,0.05275,392,30,kappa_supported,4,4,0,0.995,0.991,0.991,0.9905886391238778,0.9905972254040174,0.998,,,,,,,,
2,0.05,activitygen,0.05275,392,30,classical_variants,4,94,0,0.223,0.494,0.494,0.8725648969029182,0.3443318577924041,0.921,,,,,,,,
2,0.05,activitygen,0.05275,392,30,translucent_variants,4,422,0,0.129,0.434,0.434,1.0,0.27738052492706966,1.0,,,,,,,,
2,0.05,activitygen,0.05275,392,30,cf_kmeans@k,4,4,0,0.742,0.841,0.841,0.8148719516210123,0.868549142773826,0.858,,,,,,,,
2,0.05,activitygen,0.05275,392,30,cf_kmeans@auto,4,8,0,0.429,0.621,0.621,0.753346623104647,0.528471979193599,0.839,,,,,,,,
2,0.05,activitygen,0.05275,392,30,cf_ward@k,4,4,0,0.703,0.769,0.769,0.7468297499983564,0.7919346964841935,0.85,,,,,,,,
2,0.05,activitygen,0.05275,392,30,cf_ward@auto,4,8,0,0.484,0.641,0.641,0.7502120225449657,0.5590462340736918,0.85,,,,,,,,
2,0.05,activitygen,0.05275,392,30,ctx_kmeans@k,4,4,0,0.987,0.982,0.982,0.9822477926204751,0.982318656657912,0.995,,,,,,,,
2,0.05,activitygen,0.05275,392,30,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
2,0.05,activitygen,0.05275,392,30,trace2vec@k,4,4,0,0.33,0.447,0.447,0.42123818646503014,0.4752006353871135,0.564,,,,,,,,
2,0.05,activitygen,0.05275,392,30,trace2vec@auto,4,2,0,0.497,0.66,0.66,0.4952957622637117,0.9905943827805365,0.5,,,,,,,,
2,0.05,activitygen,0.05275,392,30,enabled@k,4,4,0,0.713,0.855,0.855,0.7505007227935899,0.9937728109983198,0.751,,,,,,,,
2,0.05,activitygen,0.05275,392,30,enabled@auto,4,7,0,0.995,0.991,0.991,0.9999999999999999,0.9825033029601608,1.0,,,,,,,,
2,0.05,activitygen,0.05275,392,30,attr_clean@k,4,4,0,0.674,0.767,0.767,0.6964633499006107,0.8546389381318769,0.742,,,,,,,,
2,0.05,activitygen,0.05275,392,30,attr_clean@auto,4,6,0,0.919,0.885,0.885,0.9302892625877592,0.84409880800086,0.971,,,,,,,,
2,0.05,activitygen,0.05275,392,30,attr_noisy@k,4,4,0,0.116,0.116,0.116,0.11461671176899516,0.11645717706992231,0.432,,,,,,,,
2,0.05,activitygen,0.05275,392,30,attr_noisy@auto,4,7,0,0.079,0.102,0.102,0.12108834549794388,0.0883634975947567,0.437,,,,,,,,
2,0.05,activitygen,0.05275,392,30,attr_all@k,4,4,0,0.406,0.45,0.45,0.42155477115546625,0.48260641464972276,0.649,,,,,,,,
2,0.05,activitygen,0.05275,392,30,attr_all@auto,4,8,0,0.289,0.4,0.4,0.47669426824080735,0.344040988068821,0.654,,,,,,,,
2,0.05,activitygen,0.05275,392,30,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
2,0.05,activitygen,0.05275,392,30,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
2,0.1,activitygen,0.097875,721,62,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
2,0.1,activitygen,0.097875,721,62,kappa,4,429,0,0.315,0.474,0.474,1.0,0.3107099244538234,1.0,,,,,,,,
2,0.1,activitygen,0.097875,721,62,kappa_supported,4,4,0,0.981,0.972,0.972,0.9720691262202743,0.9721225913484454,0.993,,,,,,,,
2,0.1,activitygen,0.097875,721,62,classical_variants,4,95,0,0.218,0.49,0.49,0.8682623343344774,0.34168547756340206,0.918,,,,,,,,
2,0.1,activitygen,0.097875,721,62,translucent_variants,4,589,0,0.068,0.394,0.394,1.0,0.24537300690776592,1.0,,,,,,,,
2,0.1,activitygen,0.097875,721,62,cf_kmeans@k,4,4,0,0.696,0.793,0.793,0.7467598475100272,0.8461516364848896,0.806,,,,,,,,
2,0.1,activitygen,0.097875,721,62,cf_kmeans@auto,4,8,0,0.409,0.597,0.597,0.719437229397344,0.5097602634115109,0.824,,,,,,,,
2,0.1,activitygen,0.097875,721,62,cf_ward@k,4,4,0,0.698,0.766,0.766,0.7426888404267431,0.7904672553096,0.846,,,,,,,,
2,0.1,activitygen,0.097875,721,62,cf_ward@auto,4,8,0,0.48,0.636,0.636,0.7448250525927081,0.5554216456831884,0.846,,,,,,,,
2,0.1,activitygen,0.097875,721,62,ctx_kmeans@k,4,4,0,0.71,0.851,0.851,0.7499999999999999,0.9846108750211877,0.75,,,,,,,,
2,0.1,activitygen,0.097875,721,62,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
2,0.1,activitygen,0.097875,721,62,trace2vec@k,4,4,0,0.517,0.624,0.624,0.6147460173185948,0.6329800830404724,0.702,,,,,,,,
2,0.1,activitygen,0.097875,721,62,trace2vec@auto,4,2,0,0.499,0.667,0.667,0.5,1.0,0.5,,,,,,,,
2,0.1,activitygen,0.097875,721,62,enabled@k,4,4,0,0.701,0.828,0.828,0.7406359635652598,0.938066248646495,0.746,,,,,,,,
2,0.1,activitygen,0.097875,721,62,enabled@auto,4,3,0,0.498,0.664,0.664,0.5010028969857813,0.9835049059955167,0.502,,,,,,,,
2,0.1,activitygen,0.097875,721,62,attr_clean@k,4,4,0,0.664,0.752,0.752,0.6866617034580083,0.8306521946900587,0.738,,,,,,,,
2,0.1,activitygen,0.097875,721,62,attr_clean@auto,4,6,0,0.895,0.856,0.856,0.9099426210952236,0.8073860117799028,0.958,,,,,,,,
2,0.1,activitygen,0.097875,721,62,attr_noisy@k,4,4,0,0.019,0.025,0.025,0.0245277816067897,0.024804438918196923,0.339,,,,,,,,
2,0.1,activitygen,0.097875,721,62,attr_noisy@auto,4,7,0,0.05,0.069,0.069,0.08184884793571708,0.05895564564671991,0.401,,,,,,,,
2,0.1,activitygen,0.097875,721,62,attr_all@k,4,4,0,0.298,0.364,0.364,0.3365668076492909,0.39685862879179784,0.511,,,,,,,,
